"","dutyName.x.x","dutyTel3","hpid","hv1","hv10","hv11","hv12","hv2","hv3","hv4","hv5","hv6","hv7","hv8","hv9","hvamyn","hvangioayn","hvcc","hvccc","hvctayn","hvec","hvgc","hvicc","hvidate","hvmriayn","hvncc","hvoc","hvventiayn","phpid","rnum","dutyName.y","mkioskty25","mkioskty1","mkioskty2","mkioskty3","mkioskty4","mkioskty5","mkioskty6","mkioskty7","mkioskty8","mkioskty9","mkioskty10","mkioskty11","dutyName.x.y","score"
"167","부산대학교병원","051-240-7776","A1200002",0,"Y","Y",0,3,0,0,"Y",1,"Y",0,25,"Y","N",0,0,"Y",12,251,15,20200528193500,"Y",8,26,"Y","A1200002",219,"부산대학교병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","부산대학교병원",150.930808987875
"168","동아대학교병원","051-240-5301","A1200003",0,"Y","Y",0,0,0,0,"Y",2,"Y",0,0,"Y","N",4,2,"Y",13,96,8,20200528192520,"Y",4,12,"Y","A1200003",220,"동아대학교병원","Y","Y","N","Y","Y","N","Y","N","Y","N","Y","Y","동아대학교병원",124.34212131419
"169","삼육부산병원","051-600-7750","A1200021",0,"0","Y",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",3,39,0,20200528193500,"Y",0,3,"Y","A1200021",221,"삼육부산병원","N","N","N","Y","Y","N","N","Y","N","N","N","N","삼육부산병원",88.5059749590464
"170","의료법인 은성의료재단 좋은강안병원","051-610-9119","A1200008",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",10,26,5,20200528193540,"Y",0,6,"Y","A1200008",222,"의료법인","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","N","의료법인 은성의료재단 좋은강안병원",95.0875558362415
"171","비에이치에스한서병원","070-7321-0119","A1200007",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",17,84,10,20200528193526,"Y",0,4,"Y","A1200007",223,"비에이치에스한서병원","Y","N","N","N","Y","Y","N","N","N","N","N","N","비에이치에스한서병원",87.5138030750842
"172","부산광역시의료원","051-607-2140","A1200024",0,"0","Y",0,9,5,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",17,252,0,20200528193500,"Y",0,7,"Y","A1200024",224,"부산광역시의료원","Y","N","N","Y","Y","Y","N","N","Y","N","N","N","부산광역시의료원",116.442395234763
"173","해동병원","051-410-6695","A1200012",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",10,70,4,20200528193642,"Y",0,3,"Y","A1200012",225,"해동병원","Y","N","N","N","Y","N","Y","N","Y","Y","N","Y","해동병원",88.1947458423337
"174","영도병원","051-419-7575","A1200014",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",10,61,3,20200528193625,"Y",0,3,"Y","A1200014",226,"영도병원","Y","N","Y","N","Y","N","Y","N","Y","Y","N","N","영도병원",83.4786174244861
"175","재단법인천주교부산교구유지재단 메리놀병원","051-461-2300","A1200023",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",9,147,13,20200528193335,"Y",0,7,"Y","A1200023",227,"재단법인천주교부산교구유지재단","N","N","N","N","Y","N","N","N","N","N","N","N","재단법인천주교부산교구유지재단 메리놀병원",85.9623670206124
"176","의료법인인당의료재단해운대부민병원","051-602-8119","A1205143",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",10,47,8,20200528193445,"Y",0,7,"Y","A1205143",228,"의료법인인당의료재단해운대부민병원","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","의료법인인당의료재단해운대부민병원",89.9228230194538
"177","인제대학교해운대백병원","051-797-0119","A1200022",0,"Y","Y",0,5,4,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",-6,46,0,20200528193604,"Y",3,18,"Y","A1200022",229,"인제대학교해운대백병원","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","인제대학교해운대백병원",134.191909286263
"178","연세대학교의과대학강남세브란스병원","02-2019-3333","A1100015",0,"Y","Y",0,0,0,0,"Y",3,"Y",0,0,"Y","N",0,0,"Y",-2,45,4,20200528193318,"Y",1,22,"Y","A1100015",230,"연세대학교의과대학강남세브란스병원","N","Y","Y","Y","Y","N","Y","Y","N","N","N","N","연세대학교의과대학강남세브란스병원",116.287014960784
"179","삼성서울병원","02-3410-2060","A1100010",0,"Y","Y",0,8,14,0,"Y",2,"Y",0,0,"Y","N",0,13,"Y",29,381,5,20200528193422,"Y",12,47,"Y","A1100010",231,"삼성서울병원","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","N","삼성서울병원",160.909783829794
"180","강동경희대학교의대병원","02-440-8282","A1100043",0,"Y","Y",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",10,135,6,20200528193451,"Y",2,10,"Y","A1100043",232,"강동경희대학교의대병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","강동경희대학교의대병원",123.843650356783
"181","성심의료재단강동성심병원","02-2224-2358","A1100028",0,"Y","Y",0,0,3,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",10,128,0,20200528193608,"Y",3,12,"Y","A1100028",233,"성심의료재단강동성심병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","성심의료재단강동성심병원",131.413615643828
"182","한국보훈복지의료공단중앙보훈병원","02-2225-1100","A1100053",0,"0","0",0,7,6,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",9,127,0,20200528193530,"Y",0,13,"Y","A1100053",234,"한국보훈복지의료공단중앙보훈병원","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","한국보훈복지의료공단중앙보훈병원",106.75731658814
"183","에이치플러스양지병원","070-4665-9119","A1100041",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",18,65,8,20200528193608,"Y",0,6,"Y","A1100041",238,"에이치플러스양지병원","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","N","에이치플러스양지병원",96.1644992985627
"184","건국대학교병원","02-2030-5555","A1100002",0,"Y","Y",0,6,4,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",13,161,0,20200528193427,"Y",6,16,"Y","A1100002",239,"건국대학교병원","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","건국대학교병원",137.666177042512
"185","혜민병원","02-2049-9119","A1100051",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",7,66,5,20200528193011,"Y",0,5,"Y","A1100051",240,"혜민병원","Y","N","N","Y","Y","N","Y","Y","N","Y","N","N","혜민병원",86.9231401831539
"186","구로성심병원","02-2067-1515","A1100026",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",7,45,0,20200528193551,"N",0,2,"Y","A1100026",241,"구로성심병원","Y","N","Y","N","Y","N","Y","N","N","N","N","N","구로성심병원",76.2647608072735
"187","고려대학교의과대학부속구로병원","02-2626-1557","A1100014",0,"Y","Y",0,0,1,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",13,93,2,20200528193601,"Y",3,15,"Y","A1100014",242,"고려대학교의과대학부속구로병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","고려대학교의과대학부속구로병원",129.890865082212
"188","희명병원","02-809-0122","A1100049",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",6,43,4,20200528193538,"Y",0,3,"Y","A1100049",243,"희명병원","Y","N","N","N","Y","N","Y","Y","N","Y","N","N","희명병원",86.3633074162497
"189","한국원자력의학원원자력병원","02-970-2621","A1100027",0,"0","Y",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",10,77,1,20200528193155,"Y",0,9,"Y","A1100027",244,"한국원자력의학원원자력병원","Y","N","N","N","Y","N","Y","N","Y","Y","N","N","한국원자력의학원원자력병원",94.900402631152
"190","인제대학교상계백병원","02-950-1100","A1100016",0,"Y","Y",0,1,3,0,"Y",2,"Y",0,0,"Y","N",0,0,"Y",6,97,0,20200528193351,"Y",0,12,"Y","A1100016",245,"인제대학교상계백병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","인제대학교상계백병원",133.916824434808
"191","노원을지대학교병원","02-970-8282","A1100048",0,"Y","Y",0,6,3,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",10,115,0,20200528193608,"Y",5,9,"Y","A1100048",246,"노원을지대학교병원","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","노원을지대학교병원",133.339233039304
"192","의료법인한전의료재단한일병원","02-901-3000","A1100020",0,"Y","Y",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",9,89,2,20200528193503,"Y",3,8,"Y","A1100020",247,"의료법인한전의료재단한일병원","Y","N","Y","Y","Y","N","Y","N","N","Y","N","N","의료법인한전의료재단한일병원",101.328659901726
"193","경희대학교병원","02-958-8282","A1100001",0,"Y","Y",0,0,0,0,"Y",1,"Y",0,0,"Y","N",0,0,"Y",10,103,4,20200528193609,"Y",9,13,"Y","A1100001",248,"경희대학교병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","경희대학교병원",129.892884006836
"194","삼육서울병원","02-2210-3566","A1100021",0,"0","N",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",11,77,0,20200528193500,"Y",4,5,"Y","A1100021",249,"삼육서울병원","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","Y","삼육서울병원",101.005263550625
"195","서울성심병원","02-966-1616","A1100050",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",5,73,6,20200528193748,"Y",0,6,"Y","A1100050",251,"서울성심병원","N","N","N","N","Y","N","Y","Y","Y","N","N","N","서울성심병원",86.7170906777834
"196","서울특별시보라매병원","02-870-2119","A1100040",0,"Y","Y",0,1,8,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",21,146,0,20200528193501,"Y",2,10,"Y","A1100040",252,"서울특별시보라매병원","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","서울특별시보라매병원",136.478688231445
"197","중앙대학교병원","02-6299-1339","A1100003",0,"Y","Y",0,13,6,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",9,150,0,20200528193603,"Y",1,14,"Y","A1100003",253,"중앙대학교병원","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","중앙대학교병원",144.601203192817
"198","학교법인연세대학교의과대학세브란스병원","02-2227-7777","A1100007",0,"Y","Y",0,6,17,0,"Y",5,"Y",0,0,"Y","N",4,0,"Y",-4,125,0,20200528193518,"Y",4,5,"Y","A1100007",254,"학교법인연세대학교의과대학세브란스병원","Y","Y","N","N","Y","Y","N","Y","Y","Y","Y","Y","학교법인연세대학교의과대학세브란스병원",146.078792855244
"199","학교법인가톨릭학원가톨릭대학교서울성모병원","02-2258-2370","A1100012",0,"Y","Y",0,2,13,0,"Y",10,"Y",0,0,"Y","N",0,4,"Y",6,105,1,20200528193610,"Y",23,26,"Y","A1100012",256,"학교법인가톨릭학원가톨릭대학교서울성모병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","학교법인가톨릭학원가톨릭대학교서울성모병원",157.266443000246
"200","한양대학교병원","02-2290-8284","A1100013",0,"Y","Y",0,1,3,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",18,128,0,20200528193404,"Y",2,15,"Y","A1100013",257,"한양대학교병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","한양대학교병원",133.353577715662
"201","(학)고려대학교의과대학부속병원(안암병원)","02-920-5374","A1100008",0,"Y","Y",0,0,4,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",5,64,0,20200528193600,"Y",-2,19,"Y","A1100008",258,"학","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","(학)고려대학교의과대학부속병원(안암병원)",132.76251792983
"202","경찰병원","02-3400-1300","A1100039",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",9,61,12,20200528193502,"Y",0,7,"Y","A1100039",259,"경찰병원","Y","N","Y","Y","Y","N","Y","N","Y","Y","N","N","경찰병원",88.2601649462738
"203","재단법인아산사회복지재단 서울아산병원","02-3010-3333","A1100009",0,"Y","Y",0,1,0,0,"Y",4,"Y",0,0,"Y","N",0,1,"Y",29,92,0,20200528191627,"Y",15,63,"Y","A1100009",260,"재단법인아산사회복지재단","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","재단법인아산사회복지재단 서울아산병원",148.099117770728
"204","홍익병원","02-2600-0777","A1100019",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",11,110,3,20200528193410,"Y",0,0,"Y","A1100019",261,"홍익병원","Y","N","N","Y","Y","Y","Y","Y","Y","N","N","N","홍익병원",97.5712866210113
"205","이화여자대학교의과대학부속목동병원","02-2650-5911","A1100005",0,"Y","Y",0,1,5,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",10,111,0,20200528192834,"Y",6,11,"Y","A1100005",263,"이화여자대학교의과대학부속목동병원","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","이화여자대학교의과대학부속목동병원",130.941903289458
"206","가톨릭대학교여의도성모병원","02-3779-1188","A1100011",0,"Y","Y",0,0,0,0,"Y",8,"Y",0,0,"Y","N",0,0,"Y",-1,39,0,20200528193609,"Y",-2,9,"Y","A1100011",264,"가톨릭대학교여의도성모병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","가톨릭대학교여의도성모병원",130.669821441248
"207","명지성모병원","02-829-7800","A1100024",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",7,70,4,20200528193523,"Y",0,3,"Y","A1100024",265,"명지성모병원","Y","N","N","Y","Y","Y","N","N","N","N","N","N","명지성모병원",90.2541128761568
"208","한림대학교강남성심병원","02-829-5119","A1100055",0,"Y","Y",0,4,5,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",16,134,0,20200528193328,"Y",4,13,"Y","A1100055",267,"한림대학교강남성심병원","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","한림대학교강남성심병원",126.860389496121
"209","성애의료재단성애병원","02-840-7115","A1100054",0,"Y","Y",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",8,81,3,20200528193600,"Y",4,5,"Y","A1100054",268,"성애의료재단성애병원","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","N","성애의료재단성애병원",118.605010390074
"210","순천향대학교 부속 서울병원","02-709-9117-9","A1100004",0,"Y","Y",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",18,147,0,20200528193622,"Y",7,12,"Y","A1100004",269,"순천향대학교","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","순천향대학교 부속 서울병원",129.563906330799
"211","의료법인청구성심병원","02-383-0129","A1100023",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",9,46,5,20200528193546,"Y",0,3,"Y","A1100023",271,"의료법인청구성심병원","Y","N","N","Y","Y","N","Y","N","N","N","N","N","의료법인청구성심병원",83.5563687662
"212","서울대학교병원","02-2072-2475","A1100017",0,"Y","Y",0,1,4,0,"Y",0,"Y",0,0,"Y","N",3,0,"Y",-13,69,1,20200528193549,"Y",8,52,"Y","A1100017",272,"서울대학교병원","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","서울대학교병원",144.194929936365
"213","강북삼성병원","02-2001-1000","A1100006",0,"Y","Y",0,4,1,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",-15,54,0,20200528193631,"Y",-1,11,"Y","A1100006",273,"강북삼성병원","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","강북삼성병원",128.758220856245
"214","서울적십자병원",NA,"A1100029",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",9,160,8,20200528193218,"Y",0,6,"Y","A1100029",274,"서울적십자병원","N","N","N","Y","Y","N","Y","Y","Y","N","N","N","서울적십자병원",92.5059285879169
"215","인제대학교서울백병원","02-2270-0119","A1100033",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",11,44,1,20200528193613,"Y",0,4,"Y","A1100033",276,"인제대학교서울백병원","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","N","인제대학교서울백병원",97.1501122743062
"216","녹색병원","02-490-2112-3","A1100044",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",8,66,3,20200528193500,"Y",0,3,"Y","A1100044",278,"녹색병원","Y","N","N","N","Y","N","Y","N","Y","Y","N","N","녹색병원",83.3744073471559
"217","서울특별시서울의료원",NA,"A1100035",0,"Y","Y",0,7,0,0,"Y",6,"Y",0,0,"Y","N",0,0,"Y",16,395,0,20200528193500,"Y",4,9,"Y","A1100035",279,"서울특별시서울의료원","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","서울특별시서울의료원",146.394980844687
"218","의료법인정안의료재단중앙병원","052-226-1119","A1700028",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",10,31,0,20200528193457,"Y",0,4,"Y","A1700028",281,"의료법인정안의료재단중앙병원","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","N","의료법인정안의료재단중앙병원",94.7916652226446
"219","의료법인 은성의료재단 좋은삼정병원","052-220-7600","A1700011",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",6,61,0,20200528193345,"Y",0,4,"Y","A1700011",282,"의료법인","N","N","N","N","Y","N","Y","N","N","Y","N","N","의료법인 은성의료재단 좋은삼정병원",80.7249671532908
"220","의료법인혜명심의료재단 울산병원","052-259-5119","A1700003",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",8,60,3,20200528193505,"Y",0,3,"Y","A1700003",283,"의료법인혜명심의료재단","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","N","의료법인혜명심의료재단 울산병원",95.2011046019337
"221","학교법인 울산공업학원 울산대학교병원","052-250-7000","A1700004",0,"Y","Y",0,1,1,0,"Y",0,"Y",0,6,"Y","N",0,1,"Y",2,155,0,20200528193534,"Y",0,18,"Y","A1700004",284,"학교법인","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","학교법인 울산공업학원 울산대학교병원",135.735096580021
"222","의료법인송은의료재단울산시티병원","052-280-9119","A1700025",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",3,18,0,20200528193500,"Y",0,7,"Y","A1700025",285,"의료법인송은의료재단울산시티병원","Y","N","N","N","Y","N","Y","Y","Y","N","N","N","의료법인송은의료재단울산시티병원",85.6016748132547
"223","서울산보람병원","052-255-7119","A1700001",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",9,68,0,20200528193546,"Y",0,3,"Y","A1700001",286,"서울산보람병원","Y","N","N","N","Y","N","N","N","N","Y","N","N","서울산보람병원",78.4543158122112
"224","의료법인동강의료재단동천동강병원","052-702-3456","A1701489",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",9,22,6,20200528193501,"Y",0,5,"Y","A1701489",287,"의료법인동강의료재단동천동강병원","Y","N","N","Y","Y","Y","Y","N","Y","N","N","N","의료법인동강의료재단동천동강병원",94.655575831284
"225","의료법인동강의료재단동강병원","052-241-1190","A1700002",0,"0","0",0,0,1,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",19,96,0,20200528193523,"Y",0,7,"Y","A1700002",288,"의료법인동강의료재단동강병원","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N","의료법인동강의료재단동강병원",100.540629943014
"226","메디플렉스 세종병원","032-240-8119","A1403372",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",18,93,3,20200528193608,"Y",0,5,"Y","A1403372",290,"메디플렉스","Y","N","N","Y","Y","Y","N","N","Y","N","N","N","메디플렉스 세종병원",94.408049061276
"227","의료법인인성의료재단한림병원","032-540-9119","A1400014",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",13,68,8,20200528193506,"Y",0,6,"Y","A1400014",291,"의료법인인성의료재단한림병원","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","N","의료법인인성의료재단한림병원",96.1968623489059
"228","의료법인 길의료재단 길병원","032-460-3012","A1400001",0,"Y","Y",0,2,1,0,"Y",0,"Y",0,7,"Y","N",0,0,"Y",3,277,0,20200528193802,"Y",13,2,"Y","A1400001",292,"의료법인","N","N","N","N","Y","N","N","N","N","N","N","N","의료법인 길의료재단 길병원",103.826537327357
"229","인천광역시의료원","032-580-6119","A1400017",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",15,126,15,20200528193504,"Y",0,6,"Y","A1400017",293,"인천광역시의료원","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y","인천광역시의료원",92.8720722569424
"230","의료법인 성수의료재단 인천백병원","032-280-8119","A1400007",0,"Y","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",5,82,3,20200528193509,"Y",0,4,"Y","A1400007",294,"의료법인","Y","N","Y","N","Y","N","Y","Y","Y","N","N","N","의료법인 성수의료재단 인천백병원",92.0687453448949
"231","현대유비스병원","032-890-5582","A1400004",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",15,30,4,20200528193448,"Y",0,6,"Y","A1400004",295,"현대유비스병원","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N","현대유비스병원",97.6801930047295
"232","인천사랑병원","032-457-2119","A1400016",0,"0","Y",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",14,65,10,20200528193238,"Y",0,6,"Y","A1400016",296,"인천사랑병원","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","N","인천사랑병원",103.470572349905
"233","가톨릭대학교인천성모병원","032-280-6107","A1400012",0,"Y","Y",0,-2,2,0,"Y",1,"Y",0,0,"Y","N",0,0,"Y",2,92,0,20200528193609,"Y",6,13,"Y","A1400012",297,"가톨릭대학교인천성모병원","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","가톨릭대학교인천성모병원",129.543453459949
"234","안은의료재단 부평세림병원","032-509-5777","A1400013",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",15,72,4,20200528193211,"Y",0,4,"Y","A1400013",299,"안은의료재단","Y","N","Y","N","Y","N","Y","N","Y","N","N","N","안은의료재단 부평세림병원",84.1269446335293
"235","가톨릭관동대학교국제성모병원","032-290-3065","A1400015",0,"Y","Y",0,0,0,0,"Y",1,"Y",0,0,"Y","N",0,0,"Y",7,167,6,20200528193514,"Y",0,8,"Y","A1400015",300,"가톨릭관동대학교국제성모병원","N","N","N","N","Y","N","N","N","N","N","N","N","가톨릭관동대학교국제성모병원",98.6515251009976
"236","온누리병원","032-568-9111","A1400005",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",7,44,0,20200528193300,"Y",0,4,"Y","A1400005",301,"온누리병원","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","온누리병원",89.0738938177736
"237","의료법인루가의료재단나은병원","032-584-4119","A1400003",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",17,97,9,20200528193413,"Y",0,6,"Y","A1400003",302,"의료법인루가의료재단나은병원","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","N","의료법인루가의료재단나은병원",96.9801487206434
"238","검단탑병원","032-590-0077","A1400010",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",9,88,4,20200528193524,"Y",0,4,"Y","A1400010",303,"검단탑병원","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N","검단탑병원",98.4810930288459
"239","의료법인성세의료재단뉴성민병원","032-726-1190","A1400008",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",6,72,0,20200528193059,"Y",0,5,"Y","A1400008",304,"의료법인성세의료재단뉴성민병원","N","N","N","N","Y","N","Y","Y","Y","N","N","N","의료법인성세의료재단뉴성민병원",86.3803992937859
"240","의료법인 나사렛의료재단 나사렛국제병원","032-899-9699","A1400011",0,"0","0",0,0,0,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",13,50,7,20200528193634,"Y",0,4,"Y","A1400011",305,"의료법인","N","N","N","N","Y","N","Y","Y","Y","Y","N","N","의료법인 나사렛의료재단 나사렛국제병원",89.7490559487266
"241","인천기독병원","032-270-8300","A1400009",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",7,70,0,20200528192910,"Y",0,4,"Y","A1400009",307,"인천기독병원","Y","N","N","Y","Y","N","N","N","Y","Y","N","N","인천기독병원",85.1412039615481
"242","인하대학교의과대학부속병원","032-890-2301","A1400002",0,"Y","Y",0,3,2,0,"Y",0,"Y",0,0,"Y","N",0,0,"Y",3,192,0,20200528193443,"Y",9,11,"Y","A1400002",308,"인하대학교의과대학부속병원","N","N","N","N","Y","N","N","N","N","N","N","N","인하대학교의과대학부속병원",103.337135548369
"243","의료법인영성의료재단고흥종합병원","061-830-3118","A2600018",0,"0","Y",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",9,135,2,20200528193349,"Y",0,3,"Y","A2600018",310,"의료법인영성의료재단고흥종합병원","Y","N","N","N","Y","N","Y","N","Y","Y","N","N","의료법인영성의료재단고흥종합병원",90.274025294135
"244","곡성사랑병원","061-360-6009","A2600029",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",6,13,0,20200528193400,"N1",0,1,"Y","A2600029",312,"곡성사랑병원","N","N","N","N","Y","N","N","N","Y","N","N","Y","곡성사랑병원",80.259844668786
"245","광양사랑병원","061-797-7119","A2600006",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",10,60,6,20200528193558,"Y",0,0,"Y","A2600006",313,"광양사랑병원","N","N","Y","N","Y","N","Y","N","Y","Y","N","N","광양사랑병원",82.4931150951325
"246","나주종합병원","061-330-6112","A2600016",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",3,45,0,20200528193445,"Y",0,2,"Y","A2600016",315,"나주종합병원","N","N","N","N","Y","N","Y","N","N","N","N","N","나주종합병원",79.645858078817
"247","담양사랑병원","061-380-9119","A2600054",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",4,33,0,20200528193401,"N1",0,2,"Y","A2600054",316,"담양사랑병원","N","N","N","N","Y","N","N","N","N","Y","N","N","담양사랑병원",73.5553736170186
"248","전남중앙병원","061-260-3119","A2600053",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",9,39,0,20200528193312,"Y",0,3,"Y","A2600053",317,"전남중앙병원","Y","N","N","N","Y","N","Y","N","Y","N","N","N","전남중앙병원",82.6876077359052
"249","목포기독병원","061-280-7119","A2600020",0,"0","0",0,0,0,0,"Y",0,"0",0,0,"Y","N",0,0,"Y",7,61,3,20200528193311,"Y",0,3,"Y","A2600020",319,"목포기독병원","Y","N","Y","Y","Y","N","Y","N","Y","Y","N","N","목포기독병원",86.9625430555618
